year,init_month,sst_mdr,anomaly_mdr,sst_trop,anomaly_trop,gcm_id
2004,2,300.61777,0.18625896,298.38962,0.2535502,11
2004,3,300.78943,0.2981669,298.52756,0.36147055,11
2004,4,300.8311,0.3054606,298.55664,0.39468384,11
2004,5,300.75903,0.17886353,298.39487,0.272583,11
2004,6,300.74692,0.13559978,298.41187,0.30555215,11
2004,7,300.9069,0.2773234,298.4346,0.29741415,11
2004,8,301.00208,0.40048218,298.5262,0.3089396,11
2005,1,300.53024,0.1305949,298.4294,0.29194131,11
2005,2,300.5527,0.12119547,298.4268,0.29071045,11
2005,3,300.6827,0.19144695,298.4109,0.24481201,11
2005,4,300.8559,0.33026123,298.44434,0.282369,11
2005,5,301.0519,0.47173056,298.40656,0.28424683,11
2005,6,301.03247,0.4211731,298.3754,0.26908365,11
2005,7,301.1687,0.5391337,298.41516,0.27799478,11
2005,8,301.2628,0.66120404,298.55655,0.33925375,11
2006,1,300.54538,0.14575195,298.35114,0.21365356,11
2006,2,300.65207,0.22056071,298.35703,0.22095744,11
2006,3,300.7957,0.3044332,298.5356,0.36953735,11
2006,4,300.78842,0.2627665,298.46143,0.29947916,11
2006,5,300.9298,0.34965006,298.4127,0.29041138,11
2006,6,301.0347,0.42341104,298.4053,0.29900107,11
2006,7,300.959,0.3294576,298.4545,0.3173116,11
2006,8,300.9879,0.38633218,298.531,0.31371054,11
2007,1,300.73425,0.33462524,298.3535,0.21599324,11
2007,2,300.62756,0.19603474,298.24756,0.11149088,11
2007,3,300.78098,0.289683,298.327,0.16090901,11
2007,4,300.78915,0.26352945,298.3254,0.16343181,11
2007,5,300.80673,0.2265625,298.22296,0.100665286,11
2007,6,300.7739,0.16257732,298.15488,0.04856364,11
2007,7,300.80264,0.17305501,298.2975,0.16031902,11
2007,8,300.89697,0.2953898,298.38156,0.16425578,11
2008,1,300.42075,0.021128336,298.13412,-0.003346761,11
2008,2,300.53824,0.1067098,298.19125,0.055185955,11
2008,3,300.5843,0.09301758,298.228,0.061920166,11
2008,4,300.64835,0.12271118,298.27304,0.111073814,11
2008,5,300.80417,0.22398885,298.25116,0.12888794,11
2008,6,300.81995,0.20865886,298.24136,0.13506062,11
2008,7,300.93713,0.307546,298.3259,0.18871053,11
2008,8,301.03433,0.4327291,298.42746,0.21016438,11
2009,1,300.59537,0.19576009,298.48813,0.35064697,11
2009,2,300.63968,0.20818074,298.52087,0.38479614,11
2009,3,300.673,0.181722,298.54803,0.381958,11
2009,4,300.70035,0.17471313,298.57153,0.40957642,11
2009,5,300.69177,0.11160278,298.55414,0.43187866,11
2009,6,300.7662,0.15489705,298.51572,0.40938315,11
2009,7,300.9004,0.270813,298.65152,0.5143636,11
2009,8,301.01505,0.4134725,298.7102,0.49293008,11
2010,1,300.7689,0.36927286,298.425,0.2875061,11
2010,2,300.80228,0.37075806,298.4504,0.3143209,11
2010,3,301.0043,0.51305133,298.58813,0.42204794,11
2010,4,301.18793,0.6622925,298.6216,0.4596456,11
2010,5,301.21933,0.63913983,298.5471,0.4248047,11
2010,6,301.3199,0.70858765,298.51767,0.4113566,11
2010,7,301.26874,0.63916016,298.5041,0.36691284,11
2010,8,301.39395,0.7923787,298.58786,0.3705546,11
2011,4,300.98767,0.4620463,298.89224,0.73028564,11
2011,5,301.08,0.49980673,298.80984,0.6875488,11
2011,6,301.1865,0.5751953,298.7585,0.65218097,11
2011,7,301.20316,0.5735779,298.7687,0.63153076,11
2011,8,301.25894,0.65736896,298.7689,0.5515849,11
2012,1,300.85767,0.4580485,298.72635,0.588857,11
2012,2,300.78915,0.35762534,298.73117,0.59507245,11
2012,3,300.9184,0.42712402,298.87183,0.7057597,11
2012,4,301.05362,0.5279948,298.89877,0.7368266,11
2012,5,300.95374,0.37356567,298.81436,0.6920837,11
2012,6,300.98764,0.37634277,298.7794,0.67304486,11
2012,7,301.00082,0.37124634,298.88742,0.75025433,11
2012,8,301.06567,0.46407065,298.89102,0.6737569,11
2013,1,300.77298,0.3733419,298.76688,0.6294047,11
2013,2,300.88083,0.44932047,298.78357,0.64749146,11
2013,3,301.0356,0.54435223,298.8183,0.6522217,11
2013,4,301.02625,0.50062054,298.7684,0.6064351,11
2013,5,301.0614,0.4812317,298.79663,0.67434084,11
2013,6,300.96997,0.35866293,298.78174,0.67540485,11
2013,7,300.96298,0.3333842,298.8129,0.67571,11
2013,8,300.99756,0.39597574,298.90112,0.6838379,11
2014,1,300.94977,0.5501404,298.7863,0.64882404,11
2014,2,300.91687,0.48536173,298.81784,0.6817627,11
2014,3,300.87283,0.38155112,298.7888,0.6227112,11
2014,4,300.8914,0.36577353,298.87485,0.7128703,11
2014,5,300.88144,0.3012797,298.83585,0.7135498,11
2014,6,300.8185,0.20720418,298.7931,0.6867574,11
2014,7,300.80273,0.17315674,298.82986,0.6927083,11
2014,8,300.84805,0.24645996,298.9364,0.7191264,11
2015,1,300.26962,-0.13000488,298.73538,0.5979106,11
2015,2,300.85898,0.42743936,298.7941,0.6580098,11
2015,3,300.89096,0.39969888,298.87317,0.7070821,11
2015,4,300.91943,0.393809,298.96524,0.803304,11
2015,5,301.08255,0.5023804,299.07684,0.95455325,11
2015,6,300.94247,0.3311564,299.03226,0.92593384,11
2015,7,300.95477,0.3251953,299.11954,0.98238117,11
2015,8,301.08688,0.48528036,299.25687,1.0395712,11
2016,1,301.0826,0.6829834,298.79236,0.6548869,11
2016,2,300.94534,0.5138143,298.79868,0.66260785,11
2016,3,300.81586,0.32458496,298.83005,0.66397095,11
2016,4,300.83398,0.30835977,298.77567,0.6137187,11
2016,5,301.1953,0.6151428,298.8302,0.70791626,11
2016,6,301.2572,0.64590454,298.9121,0.8057963,11
2016,7,301.19153,0.5619405,298.99014,0.8529663,11
2016,8,301.23782,0.63624066,299.08627,0.86897784,11
2017,1,300.95593,0.55630493,298.81833,0.680837,11
2017,2,301.08945,0.65793866,298.8809,0.744812,11
2017,3,301.14615,0.65489703,299.0079,0.8418274,11
2017,4,301.1592,0.63357544,299.02905,0.86709595,11
2017,5,301.098,0.51782227,298.94775,0.82547,11
2017,6,301.28867,0.677358,298.9268,0.8204549,11
2017,7,301.29086,0.6612752,299.01587,0.87868243,11
2017,8,301.32095,0.71937054,299.06326,0.8459981,11
2018,1,300.8942,0.49457803,298.6736,0.536143,11
2018,2,300.88474,0.4532064,298.639,0.5029399,11
2018,3,300.91446,0.4231771,298.69345,0.52737427,11
2018,4,300.98325,0.45760092,298.8076,0.64560956,11
2018,5,300.97153,0.39135742,298.75363,0.6313599,11
2018,6,300.89737,0.28608194,298.8089,0.7025757,11
2018,7,300.86877,0.2391866,298.87674,0.7395528,11
2018,8,300.82956,0.22797649,299.03793,0.820638,11
2019,1,301.18085,0.7812195,299.1139,0.9764099,11
2019,2,301.20895,0.7774251,299.1423,1.0062155,11
2019,3,301.27573,0.78446454,299.24234,1.0762533,11
2019,4,301.38156,0.8559367,299.31815,1.1561788,11
2019,5,301.38522,0.8050639,299.2656,1.1433166,11
2019,6,301.1891,0.5777893,298.98474,0.8784078,11
2019,7,301.27933,0.6497701,298.98105,0.8438619,11
2019,8,301.27072,0.6691284,298.9832,0.76592,11
2020,1,301.05884,0.6592,298.79868,0.66118366,11
2020,2,301.17383,0.7422994,298.7998,0.6637166,11
2020,3,301.23114,0.73986816,298.8312,0.66515094,11
2020,4,301.23853,0.71288043,298.8594,0.69746906,11
2020,5,301.25198,0.6718343,298.8648,0.74249876,11
2020,6,301.26297,0.6516622,298.88626,0.77993774,11
2020,7,301.2313,0.6017253,298.9534,0.81621295,11
2020,8,301.2815,0.6799011,299.05792,0.8406372,11
2021,1,301.0199,0.6202596,298.74747,0.60997516,11
2021,2,300.95175,0.52023315,298.59738,0.46129355,11
2021,3,301.0967,0.60543823,298.7708,0.6047363,11
2021,4,301.12582,0.6001994,298.89914,0.7371928,11
2021,5,301.2864,0.7062581,298.9002,0.7779175,11
2021,6,301.27744,0.66611737,298.90714,0.80082196,11
2021,7,301.19568,0.5661011,298.96738,0.8302002,11
2021,8,301.02084,0.4192505,299.0259,0.8086141,11
2022,1,301.08862,0.68900555,298.77658,0.6390788,11
2022,2,301.09457,0.6630351,298.73804,0.6019694,11
2022,3,301.11816,0.6268819,298.7172,0.55113727,11
2022,4,301.11868,0.5930481,298.71246,0.5505066,11
2022,5,301.1312,0.5510152,298.736,0.6137146,11
2022,6,301.2141,0.6028137,298.76782,0.6615092,11
2022,7,301.01627,0.3866984,298.8292,0.6920268,11
2022,8,300.99124,0.38964844,298.8994,0.6821289,11
2023,1,301.0886,0.68897504,298.97513,0.8376567,11
2023,2,301.19937,0.767863,298.9857,0.8495992,11
2023,3,301.3352,0.8439331,299.08218,0.91611737,11
2023,4,301.40195,0.87632245,299.2053,1.0433451,11
2023,5,301.50064,0.920461,299.19427,1.0720154,11
2023,6,301.60696,0.9956563,299.1764,1.0700582,11
2023,7,301.72824,1.0986735,299.2194,1.0822144,11
2023,8,301.81808,1.2165018,299.33322,1.1159261,11
2024,1,301.34152,0.94188434,298.82443,0.6869405,11
2024,2,301.44788,1.0163676,298.8215,0.6854248,11
2024,3,301.54123,1.0499369,298.88022,0.7141215,11
2024,4,301.6783,1.152659,298.96024,0.79829913,11
2024,5,301.66873,1.0885519,298.97543,0.8531494,11
2024,6,301.75345,1.142161,298.97937,0.8730367,11
2024,7,301.63608,1.0065002,299.0414,0.90423584,11
2024,8,301.5759,0.974294,299.1427,0.92541504,11
2025,1,301.09415,0.69451904,298.89584,0.7583618,11
2025,2,301.17404,0.74250287,298.8489,0.7128398,11
2025,3,301.1482,0.6569214,298.98904,0.8229777,11
2025,4,301.1962,0.67057294,298.996,0.8340556,11
2025,5,301.19748,0.61731976,298.946,0.82373655,11
2025,6,301.22366,0.6123657,298.9355,0.8291626,11
